FileName,DataSource,UniqueID,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments,Unnamed: 29
B23990sBEL_Splice17_1.txt,M,,Museums Victoria,,B23990,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,female,adult,Australia,Hamilton area,-37.75,142.03,,,U,2005-02-16,belly side,45,0,45,0,1,,
B23990sBEL_Splice17_2.txt,M,,Museums Victoria,,B23990,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,female,adult,Australia,Hamilton area,-37.75,142.03,,,U,2005-02-16,belly side,45,0,45,0,2,,
B23990sBEL_Splice17_3.txt,M,,Museums Victoria,,B23990,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,female,adult,Australia,Hamilton area,-37.75,142.03,,,U,2005-02-16,belly side,45,0,45,0,3,,
B26429BREL_Splice17_001.txt,M,,Museums Victoria,,B26429,,Passeriformes,Corvidae,Corvus,mellori,,female,,Australia,Bellarine Peninsula,-38.18,144.57,,,2003,,breast left,45,0,45,0,1,,
B26429BREL_Splice17_002.txt,M,,Museums Victoria,,B26429,,Passeriformes,Corvidae,Corvus,mellori,,female,,Australia,Bellarine Peninsula,-38.18,144.57,,,2003,,breast left,45,0,45,0,2,,
B26429BREL_Splice17_003.txt,M,,Museums Victoria,,B26429,,Passeriformes,Corvidae,Corvus,mellori,,female,,Australia,Bellarine Peninsula,-38.18,144.57,,,2003,,breast left,45,0,45,0,3,,
B33166mBEL_Splice17_1.txt,M,,Museums Victoria,,B33166,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,"1.5 Km W of Alvie, on Bayne's Road",-38.23,143.5,,,2007,2005-02-16,belly middle,45,0,45,0,1,,
B33166mBEL_Splice17_2.txt,M,,Museums Victoria,,B33166,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,"1.5 Km W of Alvie, on Bayne's Road",-38.23,143.5,,,2007,2005-02-16,belly middle,45,0,45,0,2,,
B33166mBEL_Splice17_3.txt,M,,Museums Victoria,,B33166,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,"1.5 Km W of Alvie, on Bayne's Road",-38.23,143.5,,,2007,2005-02-16,belly middle,45,0,45,0,3,,
B33166sBEL_Splice17_1.txt,M,,Museums Victoria,,B33166,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,"1.5 Km W of Alvie, on Bayne's Road",-38.23,143.5,,,2007,2005-02-16,belly side,45,0,45,0,1,,
B33166sBEL_Splice17_2.txt,M,,Museums Victoria,,B33166,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,"1.5 Km W of Alvie, on Bayne's Road",-38.23,143.5,,,2007,2005-02-16,belly side,45,0,45,0,2,,
B33166sBEL_Splice17_3.txt,M,,Museums Victoria,,B33166,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,"1.5 Km W of Alvie, on Bayne's Road",-38.23,143.5,,,2007,2005-02-16,belly side,45,0,45,0,3,,
B33603LMNTL_Splice17_1.txt,M,,Museums Victoria,,B33603,,Charadriiformes,Laridae,Thalasseus,bergii,,male,adult,Australia,"Cape Woolamai, Phillip Is",-38.57,145.37,,,1994,2003-02-16,mantle lower,45,0,45,0,1,breeding plumage,
B33603LMNTL_Splice17_2.txt,M,,Museums Victoria,,B33603,,Charadriiformes,Laridae,Thalasseus,bergii,,male,adult,Australia,"Cape Woolamai, Phillip Is",-38.57,145.37,,,1994,2003-02-16,mantle lower,45,0,45,0,2,breeding plumage,
B33603LMNTL_Splice17_3.txt,M,,Museums Victoria,,B33603,,Charadriiformes,Laridae,Thalasseus,bergii,,male,adult,Australia,"Cape Woolamai, Phillip Is",-38.57,145.37,,,1994,2003-02-16,mantle lower,45,0,45,0,3,breeding plumage,
B33603UMNTL_Splice17_1.txt,M,,Museums Victoria,,B33603,,Charadriiformes,Laridae,Thalasseus,bergii,,male,adult,Australia,"Cape Woolamai, Phillip Is",-38.57,145.37,,,1994,2003-02-16,mantle upper,45,0,45,0,1,breeding plumage,
B33603UMNTL_Splice17_2.txt,M,,Museums Victoria,,B33603,,Charadriiformes,Laridae,Thalasseus,bergii,,male,adult,Australia,"Cape Woolamai, Phillip Is",-38.57,145.37,,,1994,2003-02-16,mantle upper,45,0,45,0,2,breeding plumage,
B33603UMNTL_Splice17_3.txt,M,,Museums Victoria,,B33603,,Charadriiformes,Laridae,Thalasseus,bergii,,male,adult,Australia,"Cape Woolamai, Phillip Is",-38.57,145.37,,,1994,2003-02-16,mantle upper,45,0,45,0,3,breeding plumage,
B33717BEL_Splice17_1.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,belly ,45,0,45,0,1,,
B33717BEL_Splice17_2.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,belly ,45,0,45,0,2,,
B33717BEL_Splice17_3.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,belly ,45,0,45,0,3,,
B33717BRE_Splice17_1.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,breast ,45,0,45,0,1,,
B33717BRE_Splice17_2.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,breast ,45,0,45,0,2,,
B33717BRE_Splice17_3.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,breast ,45,0,45,0,3,,
B33717CRW_Splice17_1.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,crown ,45,0,45,0,1,,
B33717CRW_Splice17_2.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,crown ,45,0,45,0,2,,
B33717CRW_Splice17_3.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,crown ,45,0,45,0,3,,
B33717MNTL_Splice17_1.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,mantle ,45,0,45,0,1,,
B33717MNTL_Splice17_2.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,mantle ,45,0,45,0,2,,
B33717MNTL_Splice17_3.txt,M,,Museums Victoria,,B33717,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,female,adult,Australia,Richmond R,-28.48,152.97,,,U,2002-08-16,mantle ,45,0,45,0,3,,
B365MNTL_Splice17.txt,M,,Museums Victoria,,B365,,Charadriiformes,Laridae,Larus,pacificus,,male,adult,Australia,"Reevesby Is, Spencer Gulf",-34.52,136.27,,,1936,2004-02-16,mantle ,45,0,45,0,7,,
B365MNTL_Splice17-1.txt,M,,Museums Victoria,,B365,,Charadriiformes,Laridae,Larus,pacificus,,male,adult,Australia,"Reevesby Is, Spencer Gulf",-34.52,136.27,,,1936,2004-02-16,mantle ,45,0,45,0,1,,
B365MNTL_Splice17-2.txt,M,,Museums Victoria,,B365,,Charadriiformes,Laridae,Larus,pacificus,,male,adult,Australia,"Reevesby Is, Spencer Gulf",-34.52,136.27,,,1936,2004-02-16,mantle ,45,0,45,0,2,,
B3994CRW_splice17_1.txt,M,,Museums Victoria,,B3994,,Charadriiformes,Laridae,Chroicocephalus,novaelallandia,,female,adult,Australia,"Chelsea, Port Phillip Bay",-38.05,145.12,,,U,2004-02-16,crown ,45,0,45,0,1,,
B3994CRW_splice17_2.txt,M,,Museums Victoria,,B3994,,Charadriiformes,Laridae,Chroicocephalus,novaelallandia,,female,adult,Australia,"Chelsea, Port Phillip Bay",-38.05,145.12,,,U,2004-02-16,crown ,45,0,45,0,2,,
B3994CRW_splice17_3.txt,M,,Museums Victoria,,B3994,,Charadriiformes,Laridae,Chroicocephalus,novaelallandia,,female,adult,Australia,"Chelsea, Port Phillip Bay",-38.05,145.12,,,U,2004-02-16,crown ,45,0,45,0,3,,
B4148CRW_Splice19_1-13.txt,M,,Museums Victoria,,B4148,,Passeriformes,Artamidae,Gymnorhina,tibicen,tyrannica,male,immature,Australia,Portland,-38.33,141.6,,,1949,2008-02-16,crown ,45,0,45,0,3,Two to three tufts of juvenileuvenile down present,
B4148CRW_Splice19_2-13.txt,M,,Museums Victoria,,B4148,,Passeriformes,Artamidae,Gymnorhina,tibicen,tyrannica,male,immature,Australia,Portland,-38.33,141.6,,,1949,2008-02-16,crown ,45,0,45,0,3,Two to three tufts of juvenileuvenile down present,
B4148CRW_Splice19_3-13.txt,M,,Museums Victoria,,B4148,,Passeriformes,Artamidae,Gymnorhina,tibicen,tyrannica,male,immature,Australia,Portland,-38.33,141.6,,,1949,2008-02-16,crown ,45,0,45,0,3,Two to three tufts of juvenileuvenile down present,
B5160mBEL_Splice17_1.txt,M,,Museums Victoria,,B5160,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,female,adult,Australia,Altona,-37.87,144.82,,,1952,2005-02-16,belly middle,45,0,45,0,1,,
B5160mBEL_Splice17_2.txt,M,,Museums Victoria,,B5160,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,female,adult,Australia,Altona,-37.87,144.82,,,1952,2005-02-16,belly middle,45,0,45,0,2,,
B5160mBEL_Splice17_3.txt,M,,Museums Victoria,,B5160,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,female,adult,Australia,Altona,-37.87,144.82,,,1952,2005-02-16,belly middle,45,0,45,0,3,,
B5160sBEL_Splice17_1.txt,M,,Museums Victoria,,B5160,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,female,adult,Australia,Altona,-37.87,144.82,,,1952,2005-02-16,belly side,45,0,45,0,1,,
B5160sBEL_Splice17_2.txt,M,,Museums Victoria,,B5160,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,female,adult,Australia,Altona,-37.87,144.82,,,1952,2005-02-16,belly side,45,0,45,0,2,,
B5160sBEL_Splice17_3.txt,M,,Museums Victoria,,B5160,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,female,adult,Australia,Altona,-37.87,144.82,,,1952,2005-02-16,belly side,45,0,45,0,3,,
B5395BEL_Splice19_1.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,belly ,45,0,45,0,1,,
B5395BEL_Splice19_2.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,belly ,45,0,45,0,2,,
B5395BEL_Splice19_3.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,belly ,45,0,45,0,3,,
B5395BRE_Splice19_1.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,breast ,45,0,45,0,1,,
B5395BRE_Splice19_2.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,breast ,45,0,45,0,2,,
B5395BRE_Splice19_3.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,breast ,45,0,45,0,3,,
B5395CRW_Splice19_1.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,crown ,45,0,45,0,1,,
B5395CRW_Splice19_2.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,crown ,45,0,45,0,2,,
B5395CRW_Splice19_3.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,crown ,45,0,45,0,3,,
B5395MNTL_Splice19_1.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,mantle ,45,0,45,0,1,,
B5395MNTL_Splice19_2.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,mantle ,45,0,45,0,2,,
B5395MNTL_Splice19_3.txt,M,,Museums Victoria,,B5395,,Passeriformes,Petroicidae,Melanodryas,cucullata,,male,adult,Australia,"Suggan Buggan, Upper Snowy River area",-36.95,148.33,,,1953,2023-02-16,mantle ,45,0,45,0,3,,
B7025BEL_Splice19_1.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,belly ,45,0,45,0,1,,
B7025BEL_Splice19_2.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,belly ,45,0,45,0,2,,
B7025BEL_Splice19_3.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,belly ,45,0,45,0,3,,
B7025BRE_Splice19_1.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,breast ,45,0,45,0,1,,
B7025BRE_Splice19_2.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,breast ,45,0,45,0,2,,
B7025BRE_Splice19_3.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,breast ,45,0,45,0,3,,
B7025CRW_Splice19_1.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,crown ,45,0,45,0,1,,
B7025CRW_Splice19_2.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,crown ,45,0,45,0,2,,
B7025CRW_Splice19_3.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,crown ,45,0,45,0,3,,
B7025MNTL_Splice19_1.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,mantle ,45,0,45,0,1,,
B7025MNTL_Splice19_2.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,mantle ,45,0,45,0,2,,
B7025MNTL_Splice19_3.txt,M,,Museums Victoria,,B7025,,Passeriformes,Petroicidae,Melanodryas,cucullata,,female,adult,Australia,Thurla,-34.33,142.1,,,1957,2023-02-16,mantle ,45,0,45,0,3,,
B7194BRE_Splice17_1.txt,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,breast ,45,0,45,0,1,,
B7194BRE_Splice17_2.txt,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,breast ,45,0,45,0,2,,
B7194BRE_Splice17_3.txt,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,breast ,45,0,45,0,3,,
B7194CRW_Splice17_1.txt,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,crown ,45,0,45,0,1,,
B7194CRW_Splice17_2.txt,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,crown ,45,0,45,0,2,,
B7194CRW_Splice17_3.txt,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,crown ,45,0,45,0,3,,
B7194MNTL_Splice17_1.txt,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,mantle ,45,0,45,0,1,,
B7194MNTL_Splice17_2.txt,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,mantle ,45,0,45,0,2,,
B7194MNTL_Splice17_3.txt,M,,Museums Victoria,,B7194,,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,,male,adult,Australia,"Nicholson R, Gippsland",-37.82,147.73,,,U,2026-10-15,mantle ,45,0,45,0,3,,
B7449mBEL_Splice17_1.txt,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,1,,
B7449mBEL_Splice17_2.txt,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,2,,
B7449mBEL_Splice17_3.txt,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,3,,
B7449sBEL_Splice17_1.txt,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,1,,
B7449sBEL_Splice17_2.txt,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,2,,
B7449sBEL_Splice17_3.txt,M,,Museums Victoria,,B7449,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,3,,
B7450sBEL_Splice17_1.txt,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,1,,
B7450sBEL_Splice17_2.txt,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,2,,
B7450sBEL_Splice17_3.txt,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly side,45,0,45,0,3,,
B7550mBEL_Splice17_1.txt,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,1,,
B7550mBEL_Splice17_2.txt,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,2,,
B7550mBEL_Splice17_3.txt,M,,Museums Victoria,,B7450,,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,,male,adult,Australia,,-38.38,147.18,,,1957,2005-02-16,belly middle,45,0,45,0,3,,
B7682BEL_Splice19_1.txt,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,belly ,45,0,45,0,1,,
B7682BEL_Splice19_2.txt,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,belly ,45,0,45,0,2,,
B7682BEL_Splice19_3.txt,M,,Museums Victoria,,B7682,,Passeriformes,Petroicidae,Petroica,phoenicea,,male,adult,Australia,"Melbourne, De Graves St",-37.82,144.97,,,1961,2017-02-16,belly ,45,0,45,0,3,,
HLW1097BEL_Splice17_1.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,belly ,45,0,45,0,1,,
HLW1097BEL_Splice17_2.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,belly ,45,0,45,0,2,,
HLW1097BEL_Splice17_3.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,belly ,45,0,45,0,3,,
HLW1097BRE_Splice17_1.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,breast ,45,0,45,0,1,,
HLW1097BRE_Splice17_2.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,breast ,45,0,45,0,2,,
HLW1097BRE_Splice17_3.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,breast ,45,0,45,0,3,,
HLW1097CRW_Splice17_1.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,crown ,45,0,45,0,1,,
HLW1097CRW_Splice17_2.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,crown ,45,0,45,0,2,,
HLW1097CRW_Splice17_3.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,crown ,45,0,45,0,3,,
HLW1097MNTL_Splice17_1.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,mantle ,45,0,45,0,1,,
HLW1097MNTL_Splice17_2.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,mantle ,45,0,45,0,2,,
HLW1097MNTL_Splice17_3.txt,M,,Museums Victoria,,HLW1097,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1908,2009-02-16,mantle ,45,0,45,0,3,,
HLW1098BEL_Splice17_1.txt,M,,Museums Victoria,,HLW1098,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1903,2009-02-16,belly ,45,0,45,0,1,,
HLW1098BEL_Splice17_2.txt,M,,Museums Victoria,,HLW1098,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1903,2009-02-16,belly ,45,0,45,0,2,,
HLW1098BEL_Splice17_3.txt,M,,Museums Victoria,,HLW1098,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1903,2009-02-16,belly ,45,0,45,0,3,,
HLW1098BRE_Splice17_1.txt,M,,Museums Victoria,,HLW1098,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1903,2009-02-16,breast ,45,0,45,0,1,,
HLW1098BRE_Splice17_2.txt,M,,Museums Victoria,,HLW1098,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1903,2009-02-16,breast ,45,0,45,0,2,,
HLW1098BRE_Splice17_3.txt,M,,Museums Victoria,,HLW1098,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1903,2009-02-16,breast ,45,0,45,0,3,,
HLW1098CRW_Splice17_1.txt,M,,Museums Victoria,,HLW1098,,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,,male,adult,Australia,Bellinger R,-30.4,152.22,,,1903,2009-02-16,crown ,45,0,45,0,1,,
